property_type,room_type,accommodates,bathrooms,city,number_of_reviews,log_price
Apartment,Private room,2,1.0,NYC,5,4.6051701860000005
Bed & Breakfast,Private room,2,1.0,LA,48,4.094344562
House,Private room,1,2.0,SF,281,3.9702919139999997
House,Entire home/apt,6,1.5,LA,21,5.501258211000001
House,Private room,3,1.0,LA,37,4.33073334
Apartment,Entire home/apt,4,1.0,NYC,25,5.446737372
Apartment,Private room,2,1.0,Chicago,39,4.382026635
Apartment,Entire home/apt,6,1.0,NYC,4,4.59511985
Apartment,Entire home/apt,10,2.0,Boston,0,5.521460918
Apartment,Entire home/apt,4,1.0,NYC,0,6.109247582999999
Apartment,Private room,2,1.0,NYC,3,3.80666249
Apartment,Entire home/apt,2,1.0,NYC,11,5.247024072
House,Private room,2,1.0,LA,0,5.164785974
House,Entire home/apt,6,1.5,NYC,91,5.783825182
Apartment,Entire home/apt,2,2.5,LA,0,4.094344562
Apartment,Entire home/apt,2,1.0,DC,1,4.248495242
Apartment,Entire home/apt,4,1.0,NYC,1,4.86753445
House,Entire home/apt,7,2.0,LA,0,5.720311777
Apartment,Private room,2,1.5,NYC,4,3.912023005
Apartment,Private room,2,1.0,LA,0,4.787491743
Townhouse,Entire home/apt,6,1.5,NYC,26,5.241747015
Apartment,Entire home/apt,1,1.0,LA,0,3.912023005
Apartment,Private room,2,1.0,Boston,11,3.80666249
Apartment,Entire home/apt,6,1.0,NYC,52,4.5849674789999995
Apartment,Entire home/apt,2,1.0,NYC,2,4.49980967
House,Entire home/apt,6,1.5,DC,1,5.298317367
House,Entire home/apt,5,2.0,DC,1,6.551080335
Apartment,Entire home/apt,2,1.0,LA,10,4.941642423
Apartment,Private room,2,1.0,NYC,9,4.6051701860000005
Apartment,Entire home/apt,4,1.0,DC,64,4.744932128
Apartment,Private room,1,1.0,NYC,1,3.688879454
Apartment,Entire home/apt,4,1.5,NYC,0,5.8579331539999995
Apartment,Private room,2,1.0,LA,124,4.744932128
Loft,Private room,1,1.0,LA,280,3.688879454
Apartment,Entire home/apt,2,1.0,LA,1,4.5849674789999995
Apartment,Private room,2,1.0,SF,14,4.779123493
House,Private room,2,1.0,NYC,0,5.010635294
Apartment,Entire home/apt,2,1.0,DC,79,4.442651256
Apartment,Private room,2,1.0,NYC,14,4.905274778
Apartment,Shared room,1,1.0,NYC,2,3.912023005
Apartment,Private room,2,2.0,NYC,39,4.276666119
Loft,Private room,2,1.0,NYC,1,4.700480366
Apartment,Entire home/apt,8,1.0,Chicago,0,5.703782475
Apartment,Shared room,2,1.0,NYC,5,5.298317367
Apartment,Entire home/apt,1,1.0,SF,9,5.59471138
House,Private room,2,1.0,LA,6,4.65396035
Apartment,Private room,2,1.0,NYC,5,4.691347882
Apartment,Entire home/apt,2,1.0,NYC,1,5.010635294
Apartment,Entire home/apt,4,1.0,NYC,20,5.220355825
Apartment,Entire home/apt,4,1.0,LA,12,5.783825182
Apartment,Private room,1,1.0,NYC,1,4.17438727
Apartment,Entire home/apt,4,1.0,LA,23,4.9767337419999995
House,Private room,2,1.0,LA,0,4.143134726
Apartment,Entire home/apt,6,1.0,LA,21,5.164785974
Apartment,Entire home/apt,5,2.0,NYC,84,5.700443572999999
Apartment,Entire home/apt,2,1.0,LA,0,5.616771097999999
Apartment,Entire home/apt,6,1.0,Chicago,10,5.164785974
Apartment,Private room,1,1.0,NYC,0,3.583518938
Apartment,Entire home/apt,5,2.0,Chicago,4,5.298317367
Apartment,Private room,2,1.0,NYC,16,4.532599493
Apartment,Private room,2,1.0,SF,0,5.501258211000001
Apartment,Entire home/apt,2,1.0,NYC,22,5.4161004020000005
Apartment,Entire home/apt,4,1.0,Boston,2,5.010635294
Townhouse,Entire home/apt,3,1.0,NYC,42,5.105945473999999
Loft,Entire home/apt,8,1.0,Chicago,61,4.8978398
Townhouse,Entire home/apt,8,4.0,DC,0,6.744059186
Apartment,Entire home/apt,5,2.0,Chicago,1,5.38907173
House,Entire home/apt,6,2.0,LA,5,5.66296048
Condominium,Private room,2,1.0,Boston,1,4.17438727
Townhouse,Entire home/apt,5,1.5,NYC,17,4.86753445
House,Private room,2,1.0,SF,20,4.382026635
Apartment,Entire home/apt,2,1.0,NYC,0,5.6869753560000005
House,Private room,2,1.0,Chicago,4,4.276666119
Apartment,Private room,2,1.0,Chicago,27,4.49980967
Townhouse,Entire home/apt,6,2.5,LA,0,5.068904202
Apartment,Private room,4,1.0,LA,14,3.80666249
Apartment,Entire home/apt,1,1.0,NYC,0,6.907755279
Apartment,Private room,3,1.0,NYC,0,3.610917913
House,Private room,1,1.0,LA,2,3.737669618
Apartment,Entire home/apt,2,1.0,DC,0,4.17438727
Apartment,Entire home/apt,3,1.0,DC,1,5.703782475
Apartment,Entire home/apt,3,1.0,SF,0,6.214608097999999
Apartment,Private room,4,1.0,Chicago,24,3.6635616460000002
Apartment,Entire home/apt,2,1.0,NYC,16,5.393627546
Apartment,Private room,2,2.0,NYC,46,4.007333185
Apartment,Entire home/apt,4,1.0,Boston,7,4.905274778
Apartment,Entire home/apt,4,1.0,Boston,3,5.5984219589999995
Apartment,Entire home/apt,2,1.0,DC,1,4.8598124039999995
Apartment,Private room,1,1.0,NYC,0,4.248495242
House,Entire home/apt,6,1.0,DC,2,4.700480366
Bungalow,Entire home/apt,3,1.0,LA,27,4.8598124039999995
Apartment,Shared room,2,1.0,NYC,21,4.248495242
Bungalow,Private room,2,1.0,LA,10,3.912023005
Apartment,Entire home/apt,3,1.0,NYC,5,4.700480366
Apartment,Entire home/apt,2,1.0,LA,3,4.077537444
House,Private room,2,1.0,NYC,3,3.8918202980000003
Apartment,Entire home/apt,3,1.0,NYC,4,4.941642423
Apartment,Private room,2,1.5,NYC,2,4.49980967
Apartment,Entire home/apt,4,1.5,SF,1,5.8579331539999995
Apartment,Private room,2,1.0,NYC,45,4.33073334
House,Private room,4,1.0,DC,64,4.276666119
Apartment,Private room,2,1.0,NYC,4,4.49980967
Apartment,Entire home/apt,1,1.0,NYC,0,5.521460918
Apartment,Entire home/apt,4,1.0,NYC,0,5.192956851
Apartment,Private room,2,2.0,NYC,6,4.248495242
Apartment,Entire home/apt,4,1.0,LA,57,4.477336814
Apartment,Private room,2,1.0,NYC,0,4.317488114
Other,Entire home/apt,2,1.0,DC,39,4.290459441
Apartment,Entire home/apt,2,1.0,DC,4,4.941642423
Apartment,Entire home/apt,7,1.5,NYC,0,5.521460918
Apartment,Private room,2,1.0,LA,12,4.248495242
House,Private room,2,1.0,SF,27,4.442651256
Apartment,Private room,3,1.0,NYC,19,4.234106505
Apartment,Entire home/apt,2,1.0,LA,2,4.86753445
Apartment,Entire home/apt,2,1.0,LA,7,3.713572067
Apartment,Entire home/apt,2,1.0,DC,54,5.010635294
Apartment,Private room,2,1.0,NYC,3,3.688879454
Condominium,Private room,4,2.0,LA,0,4.553876892
Apartment,Entire home/apt,4,1.0,DC,65,5.0039463060000005
Apartment,Entire home/apt,4,1.0,DC,5,4.553876892
Condominium,Private room,2,1.0,LA,2,4.406719247
Apartment,Entire home/apt,2,1.0,LA,1,4.17438727
Apartment,Private room,2,2.0,LA,2,3.496507561
House,Entire home/apt,4,2.0,NYC,5,5.141663557
Apartment,Private room,2,1.0,NYC,0,4.077537444
Apartment,Entire home/apt,2,1.0,NYC,0,5.293304825
House,Entire home/apt,4,1.0,SF,8,4.787491743
Condominium,Entire home/apt,6,1.0,Boston,15,5.0039463060000005
House,Entire home/apt,16,6.0,NYC,7,6.212606096
Apartment,Entire home/apt,2,1.0,NYC,4,4.700480366
Bed & Breakfast,Shared room,1,3.0,LA,0,3.218875825
Apartment,Private room,4,1.0,LA,40,4.219507705
House,Private room,4,2.0,LA,0,4.477336814
Apartment,Entire home/apt,2,1.0,NYC,5,4.17438727
Apartment,Private room,2,1.0,LA,0,4.17438727
Apartment,Entire home/apt,3,1.0,NYC,0,5.129898715
House,Private room,2,1.0,Chicago,28,4.3694478519999995
Apartment,Private room,2,1.0,NYC,14,4.248495242
House,Private room,1,1.0,DC,0,4.317488114
Apartment,Entire home/apt,4,1.0,LA,0,4.941642423
House,Private room,3,1.0,LA,0,4.828313737
House,Private room,1,1.0,Boston,0,4.477336814
House,Entire home/apt,4,2.0,SF,4,5.272999559
Apartment,Private room,1,1.0,NYC,0,4.6051701860000005
Apartment,Entire home/apt,4,1.0,NYC,0,5.010635294
Condominium,Private room,2,1.0,SF,20,4.779123493
Apartment,Private room,2,1.0,LA,19,3.912023005
House,Private room,2,1.0,NYC,1,4.6051701860000005
Apartment,Entire home/apt,4,1.0,NYC,108,5.666426688
Apartment,Entire home/apt,4,1.0,NYC,1,4.382026635
Apartment,Entire home/apt,5,1.0,NYC,0,5.393627546
Apartment,Private room,2,1.0,NYC,0,4.442651256
House,Private room,6,1.0,LA,41,4.234106505
Apartment,Private room,1,,NYC,6,4.828313737
Apartment,Shared room,2,1.0,DC,110,3.737669618
Apartment,Private room,1,1.0,NYC,7,3.737669618
Apartment,Private room,1,1.0,SF,0,4.6051701860000005
House,Entire home/apt,4,1.0,LA,2,4.8598124039999995
House,Private room,2,1.0,LA,14,4.17438727
Apartment,Entire home/apt,3,1.0,LA,132,4.770684623999999
Apartment,Entire home/apt,3,1.5,NYC,7,5.634789603
Apartment,Entire home/apt,4,1.5,NYC,0,4.553876892
Apartment,Private room,2,1.0,NYC,45,3.912023005
Apartment,Entire home/apt,2,1.0,NYC,5,4.828313737
Apartment,Private room,2,1.0,LA,58,4.3694478519999995
Apartment,Entire home/apt,4,2.0,SF,55,4.941642423
Apartment,Entire home/apt,4,2.0,LA,14,5.476463552
Apartment,Private room,2,1.0,NYC,0,4.317488114
House,Private room,2,1.0,SF,337,4.727387819
Apartment,Entire home/apt,3,1.0,SF,8,4.691347882
Apartment,Entire home/apt,2,1.0,NYC,1,5.043425117
Apartment,Private room,2,,NYC,55,4.094344562
Condominium,Entire home/apt,2,1.0,SF,0,5.075173815
Apartment,Entire home/apt,3,1.0,LA,11,4.86753445
Apartment,Entire home/apt,4,1.0,LA,39,5.293304825
House,Private room,1,0.5,LA,12,3.737669618
Apartment,Private room,2,1.0,NYC,3,3.80666249
Apartment,Shared room,2,1.0,NYC,34,4.17438727
Apartment,Entire home/apt,2,1.0,LA,59,4.744932128
Apartment,Entire home/apt,4,1.0,LA,5,4.532599493
House,Entire home/apt,16,4.0,LA,15,5.9889614170000005
Apartment,Entire home/apt,2,1.0,NYC,2,5.010635294
Apartment,Private room,3,1.0,LA,0,4.3694478519999995
Apartment,Private room,2,1.0,NYC,11,4.094344562
Apartment,Shared room,2,1.0,NYC,1,3.80666249
Apartment,Entire home/apt,2,1.0,NYC,2,4.8598124039999995
Apartment,Entire home/apt,3,1.0,NYC,5,5.521460918
House,Private room,2,1.0,LA,6,4.317488114
Townhouse,Entire home/apt,12,3.5,Chicago,14,5.616771097999999
Apartment,Private room,1,1.0,LA,11,4.143134726
Apartment,Entire home/apt,2,1.0,NYC,126,5.164785974
Apartment,Entire home/apt,2,1.0,LA,103,4.317488114
Apartment,Entire home/apt,3,1.0,NYC,0,4.304065093
Townhouse,Entire home/apt,5,2.5,LA,64,5.099866428
House,Entire home/apt,4,1.0,LA,2,5.501258211000001
Apartment,Private room,1,1.0,NYC,0,5.634789603
Apartment,Entire home/apt,4,1.0,LA,41,4.442651256
Townhouse,Entire home/apt,9,1.0,DC,13,5.262690189
Apartment,Private room,3,1.0,DC,6,5.010635294
Condominium,Entire home/apt,4,2.0,Chicago,14,4.262679877
House,Entire home/apt,12,2.5,DC,37,5.986452005
Apartment,Private room,1,1.0,SF,2,4.941642423
Apartment,Entire home/apt,4,1.0,LA,16,5.65248918
Apartment,Private room,2,1.0,NYC,0,4.094344562
Condominium,Entire home/apt,2,1.0,SF,1,5.703782475
House,Private room,3,1.0,LA,0,5.010635294
Apartment,Entire home/apt,6,1.0,DC,143,4.49980967
Apartment,Entire home/apt,2,1.0,LA,49,4.442651256
Apartment,Entire home/apt,3,1.0,LA,173,4.65396035
House,Private room,2,2.0,LA,2,4.17438727
Apartment,Shared room,2,1.0,NYC,5,4.094344562
Apartment,Private room,2,1.0,NYC,1,4.094344562
Apartment,Private room,2,1.0,NYC,25,4.248495242
Apartment,Entire home/apt,2,1.0,LA,52,4.59511985
Bungalow,Entire home/apt,10,2.0,Chicago,27,5.298317367
Apartment,Private room,2,1.0,NYC,11,4.17438727
Apartment,Entire home/apt,4,1.0,LA,14,5.521460918
Apartment,Entire home/apt,6,1.5,SF,37,5.6869753560000005
Apartment,Entire home/apt,4,1.0,DC,0,5.9914645470000005
Apartment,Private room,2,1.0,NYC,0,4.59511985
Apartment,Entire home/apt,3,1.0,Boston,30,4.990432587
Apartment,Private room,2,1.0,LA,5,4.6051701860000005
House,Private room,4,1.0,NYC,172,4.5849674789999995
Apartment,Entire home/apt,3,1.0,LA,25,4.077537444
Apartment,Entire home/apt,2,1.0,NYC,2,4.65396035
Apartment,Entire home/apt,4,1.0,NYC,2,4.875197323
House,Private room,3,1.0,NYC,0,4.430816799
Guesthouse,Entire home/apt,4,1.0,LA,197,3.912023005
House,Entire home/apt,15,2.0,LA,35,5.926926026
Apartment,Entire home/apt,2,1.0,DC,228,4.828313737
House,Private room,2,1.0,LA,0,4.48863637
House,Private room,2,1.0,LA,0,3.555348061
Apartment,Entire home/apt,4,2.0,NYC,1,5.616771097999999
Apartment,Entire home/apt,6,1.0,NYC,0,5.765191102999999
House,Entire home/apt,4,2.0,Chicago,65,4.094344562
Apartment,Private room,2,1.0,NYC,22,4.248495242
House,Entire home/apt,4,2.5,DC,1,5.010635294
Apartment,Entire home/apt,4,2.0,NYC,14,5.521460918
Condominium,Private room,2,1.0,LA,0,4.6051701860000005
House,Private room,2,1.0,LA,0,4.574710979
Apartment,Private room,1,1.0,NYC,28,3.912023005
Apartment,Private room,1,1.0,LA,3,3.6635616460000002
Apartment,Private room,2,1.0,NYC,3,3.8918202980000003
Apartment,Private room,2,1.0,NYC,15,4.094344562
Apartment,Entire home/apt,2,1.0,Boston,63,4.736198448000001
House,Private room,4,1.0,LA,54,3.80666249
Apartment,Entire home/apt,4,1.0,LA,15,4.744932128
Apartment,Entire home/apt,2,1.0,NYC,1,4.382026635
Apartment,Entire home/apt,4,1.0,LA,26,4.8598124039999995
Apartment,Entire home/apt,12,4.0,LA,0,6.476972363
House,Entire home/apt,2,2.0,LA,5,6.098074282000001
Apartment,Private room,1,1.0,NYC,0,3.80666249
Apartment,Entire home/apt,4,2.0,NYC,2,4.9767337419999995
House,Entire home/apt,6,3.5,DC,0,5.8579331539999995
House,Entire home/apt,8,2.5,DC,1,6.395261597999999
Apartment,Entire home/apt,5,1.0,DC,6,4.828313737
Apartment,Entire home/apt,2,1.0,LA,10,4.8598124039999995
Apartment,Entire home/apt,3,1.0,DC,0,4.5643481910000006
Apartment,Entire home/apt,2,1.0,LA,7,4.553876892
House,Entire home/apt,4,2.5,LA,6,6.354370041
Apartment,Entire home/apt,2,1.0,LA,4,4.59511985
Apartment,Entire home/apt,2,1.0,NYC,1,5.010635294
Apartment,Entire home/apt,4,1.0,NYC,57,4.9767337419999995
Apartment,Shared room,1,1.0,LA,32,3.555348061
Apartment,Entire home/apt,4,2.0,NYC,0,6.678342115
Apartment,Entire home/apt,5,2.0,Chicago,8,5.9889614170000005
Apartment,Private room,1,1.0,NYC,2,3.80666249
Apartment,Entire home/apt,6,2.0,NYC,2,5.521460918
Loft,Entire home/apt,1,1.0,LA,7,4.828313737
Condominium,Entire home/apt,4,2.5,NYC,5,6.214608097999999
Apartment,Private room,2,0.0,LA,15,3.555348061
Apartment,Private room,1,1.0,NYC,0,5.247024072
House,Entire home/apt,10,2.0,LA,2,6.802394763
Apartment,Private room,2,1.0,LA,4,4.59511985
Apartment,Private room,2,1.0,NYC,3,4.382026635
Apartment,Entire home/apt,4,1.0,LA,2,4.828313737
Apartment,Entire home/apt,4,1.0,NYC,0,5.075173815
Apartment,Entire home/apt,2,1.0,NYC,1,4.787491743
Apartment,Entire home/apt,2,1.0,LA,2,4.700480366
House,Private room,2,1.0,NYC,3,4.65396035
Condominium,Entire home/apt,7,2.5,LA,0,5.9889614170000005
Apartment,Entire home/apt,2,1.0,NYC,48,4.49980967
Loft,Private room,1,1.0,NYC,0,4.382026635
Apartment,Entire home/apt,5,2.0,NYC,0,5.59471138
Apartment,Private room,2,1.0,LA,7,3.912023005
Apartment,Private room,2,1.0,NYC,1,5.293304825
Apartment,Entire home/apt,2,1.0,NYC,5,5.170483995
Apartment,Private room,1,1.5,SF,0,5.8579331539999995
Apartment,Entire home/apt,1,1.0,LA,0,4.828313737
Apartment,Private room,2,1.0,NYC,0,4.17438727
Apartment,Private room,2,1.0,Boston,136,4.276666119
Condominium,Entire home/apt,3,1.0,LA,3,4.3694478519999995
Apartment,Private room,2,1.0,LA,20,4.094344562
Apartment,Private room,1,1.0,NYC,1,4.248495242
Apartment,Private room,2,1.0,LA,1,4.700480366
Apartment,Entire home/apt,6,1.0,LA,2,5.446737372
Apartment,Entire home/apt,2,1.0,NYC,24,5.318119994
House,Entire home/apt,2,1.0,SF,86,5.278114659
Apartment,Entire home/apt,4,1.0,LA,5,5.010635294
Loft,Entire home/apt,6,2.0,LA,17,6.9027427370000005
Apartment,Entire home/apt,4,1.0,LA,6,4.3694478519999995
Apartment,Entire home/apt,4,1.0,LA,20,4.6051701860000005
Apartment,Private room,1,2.0,NYC,129,4.59511985
Apartment,Entire home/apt,2,1.0,DC,1,5.164785974
House,Private room,1,2.0,NYC,4,4.356708827
Apartment,Entire home/apt,3,1.0,NYC,0,4.955827058000001
Apartment,Private room,2,1.0,NYC,2,4.787491743
House,Entire home/apt,2,2.0,LA,2,5.537334267
House,Private room,2,2.5,Chicago,110,3.295836866
Apartment,Entire home/apt,4,1.0,Chicago,37,4.59511985
Apartment,Entire home/apt,2,1.0,NYC,8,4.787491743
Apartment,Shared room,1,1.0,Boston,3,3.8918202980000003
Apartment,Private room,4,1.0,NYC,18,4.779123493
Apartment,Private room,2,1.0,LA,2,4.49980967
House,Private room,3,2.0,LA,0,4.317488114
Apartment,Entire home/apt,3,1.0,LA,11,4.941642423
Apartment,Private room,2,1.0,Boston,9,5.068904202
Apartment,Entire home/apt,5,1.0,Chicago,9,5.272999559
Apartment,Entire home/apt,6,1.0,Boston,16,5.247024072
Apartment,Private room,1,1.0,NYC,0,3.688879454
Apartment,Entire home/apt,2,1.0,SF,2,4.6051701860000005
House,Entire home/apt,6,2.0,LA,5,6.476972363
House,Shared room,16,1.0,DC,23,4.828313737
House,Private room,4,1.0,LA,204,4.077537444
House,Entire home/apt,3,2.0,LA,5,4.844187086
Apartment,Entire home/apt,3,1.0,DC,0,6.620073207000001
Apartment,Entire home/apt,4,1.0,DC,8,5.293304825
House,Entire home/apt,8,2.0,NYC,13,5.105945473999999
Apartment,Private room,1,1.0,NYC,13,4.094344562
Apartment,Entire home/apt,4,1.0,NYC,86,5.153291594
Apartment,Private room,3,1.0,NYC,2,4.356708827
Apartment,Shared room,2,2.0,NYC,2,3.555348061
Apartment,Entire home/apt,6,1.0,NYC,29,5.135798437
Apartment,Entire home/apt,2,1.0,NYC,0,5.129898715
Apartment,Private room,3,1.5,SF,46,4.890349128
Guesthouse,Entire home/apt,2,1.0,LA,5,4.787491743
Apartment,Entire home/apt,2,1.0,NYC,154,4.905274778
Apartment,Entire home/apt,2,1.0,NYC,28,5.010635294
House,Private room,2,1.0,SF,85,4.787491743
Apartment,Entire home/apt,5,1.0,NYC,119,5.192956851
House,Entire home/apt,6,1.0,SF,7,5.9914645470000005
Apartment,Entire home/apt,4,1.0,NYC,15,4.828313737
House,Entire home/apt,6,2.5,DC,3,5.010635294
Apartment,Entire home/apt,4,1.0,LA,6,4.553876892
House,Entire home/apt,4,1.0,NYC,5,5.164785974
Apartment,Entire home/apt,4,1.0,NYC,0,6.802394763
Apartment,Entire home/apt,5,2.0,Boston,7,6.061456918999999
Apartment,Entire home/apt,4,1.0,NYC,21,4.6051701860000005
Apartment,Entire home/apt,5,1.0,Boston,15,5.8579331539999995
Apartment,Entire home/apt,4,1.0,NYC,162,4.828313737
Apartment,Entire home/apt,2,1.0,NYC,5,4.543294782
Apartment,Private room,2,1.0,NYC,1,4.248495242
Apartment,Private room,2,2.0,Chicago,2,4.094344562
Apartment,Entire home/apt,6,1.0,DC,0,7.170119542999999
Apartment,Entire home/apt,5,1.0,LA,27,4.65396035
Apartment,Entire home/apt,2,1.0,DC,19,4.276666119
Apartment,Entire home/apt,3,1.0,NYC,2,4.753590191
Apartment,Private room,2,1.0,LA,0,4.691347882
Apartment,Entire home/apt,3,1.0,NYC,16,5.164785974
House,Entire home/apt,4,1.0,LA,0,5.247024072
Apartment,Private room,3,1.0,NYC,2,3.912023005
Apartment,Entire home/apt,4,2.0,DC,26,5.733341277
Apartment,Private room,1,1.0,NYC,1,4.828313737
Apartment,Private room,2,1.0,NYC,11,4.5643481910000006
House,Private room,1,1.0,NYC,0,4.248495242
Apartment,Entire home/apt,4,1.0,DC,0,6.396929655
Apartment,Private room,1,1.0,NYC,0,4.828313737
Apartment,Private room,1,1.0,NYC,0,3.912023005
Apartment,Entire home/apt,3,1.0,NYC,0,5.075173815
Apartment,Entire home/apt,3,1.0,Boston,0,5.030437921
Apartment,Entire home/apt,2,1.0,SF,114,5.267858158999999
House,Private room,1,1.0,LA,8,4.317488114
Apartment,Entire home/apt,4,1.0,Boston,161,5.4161004020000005
Apartment,Entire home/apt,4,1.0,NYC,99,5.043425117
Apartment,Entire home/apt,2,1.0,NYC,2,4.787491743
Apartment,Entire home/apt,5,1.0,SF,4,6.109247582999999
Apartment,Entire home/apt,5,1.0,NYC,68,4.804021045
Apartment,Entire home/apt,2,1.0,NYC,50,4.65396035
Apartment,Entire home/apt,7,1.0,DC,92,5.187385806
Apartment,Entire home/apt,3,1.0,NYC,16,4.86753445
Apartment,Private room,1,2.5,LA,0,4.6051701860000005
Condominium,Entire home/apt,4,1.0,Chicago,42,4.804021045
Apartment,Private room,2,1.5,LA,53,4.077537444
Apartment,Entire home/apt,2,1.0,LA,27,4.6051701860000005
House,Private room,2,2.5,LA,44,4.356708827
Apartment,Entire home/apt,2,1.0,LA,198,4.521788577
House,Private room,2,1.5,DC,0,4.49980967
Apartment,Entire home/apt,5,2.0,LA,0,5.272999559
Apartment,Private room,2,1.0,NYC,2,4.49980967
Apartment,Entire home/apt,4,1.0,LA,3,5.351858133
Apartment,Private room,1,1.0,LA,0,5.298317367
Apartment,Entire home/apt,4,1.0,LA,99,5.272999559
Apartment,Entire home/apt,2,1.0,NYC,1,5.0039463060000005
Apartment,Entire home/apt,4,1.0,NYC,57,5.6869753560000005
Apartment,Entire home/apt,12,3.0,Boston,0,6.163314804
Apartment,Private room,2,1.0,NYC,13,4.025351691
Apartment,Private room,4,1.0,NYC,7,4.094344562
Dorm,Private room,2,1.0,NYC,25,4.007333185
Apartment,Entire home/apt,4,1.0,LA,2,4.6051701860000005
Apartment,Entire home/apt,2,1.0,NYC,0,5.135798437
Apartment,Private room,1,1.0,NYC,1,4.17438727
Apartment,Entire home/apt,3,1.5,LA,8,4.49980967
Apartment,Private room,2,1.0,NYC,69,4.317488114
Apartment,Entire home/apt,4,1.0,Chicago,1,4.290459441
Apartment,Entire home/apt,2,2.0,LA,21,5.38907173
Apartment,Entire home/apt,4,1.0,NYC,0,5.117993812
Townhouse,Private room,2,1.0,LA,0,5.010635294
Apartment,Entire home/apt,6,1.0,NYC,10,4.828313737
Apartment,Private room,2,1.0,LA,110,4.553876892
Apartment,Entire home/apt,2,1.0,LA,57,4.234106505
Apartment,Entire home/apt,2,,NYC,61,4.941642423
Apartment,Entire home/apt,3,1.0,DC,0,5.129898715
Apartment,Entire home/apt,4,1.0,NYC,3,5.480638923
Apartment,Entire home/apt,2,1.0,DC,32,5.220355825
Bed & Breakfast,Private room,2,0.0,SF,32,4.418840608
Apartment,Entire home/apt,4,1.0,NYC,0,6.253828812
Apartment,Private room,2,1.0,NYC,27,4.382026635
Apartment,Entire home/apt,2,1.0,NYC,1,5.4161004020000005
Apartment,Shared room,1,1.0,NYC,1,3.912023005
Apartment,Private room,1,2.0,NYC,0,3.688879454
Apartment,Entire home/apt,3,1.0,DC,0,5.703782475
House,Entire home/apt,6,2.5,NYC,1,5.347107531
Apartment,Entire home/apt,3,1.0,LA,6,4.663439094
Apartment,Private room,2,1.0,LA,9,4.248495242
Apartment,Entire home/apt,3,1.0,NYC,47,4.990432587
Apartment,Private room,2,1.0,LA,3,4.700480366
